SLC44A4,ESR1,PCAT29,NDC80,HJURP,KIF20A,C5AR2,CENPA,RGMA,TRIM29,SLC7A13,SPDEF,GATA3-AS1,GATA3,ROPN1,ASF1B,GTF2IP7,PTTG1,TFF3,ERBB4,MLPH,NUSAP1,CT62,NEIL3,KIRREL3-AS1,PRC1,SYNM,FOXC1,AFF3,LINC02613,SOX9-AS1,ANXA9,FABP7,KIF2C,SFRP1,AGR2,GTSE1,CCDC170,CCNB2,PRR15,RARA,KIF15,KLHL29,BIRC5,MYBL2,SPAG5,BLACAT1,CYP2B7P,GFRA1,KCNMB1,SLC7A8,ORC6,FAM171A1,KRT17,OCA2,DTL,OLAH,SRSF12,KLK6,ART3,CNTNAP3,CHST3,CDC6,SGO1,KIF14,NAT1,LINC00839,SCUBE2,DYNLRB2,SNHG26,IRX1,NCAPG,CDCA3,TPX2,FSIP1,TTYH1,ERCC6L,CDCA8,FGFBP1,TTC6,TICRR,ECRG4,MELK,KNL1,PDE1C,MFGE8,KIF18B,ROCR,ARHGEF4,CDK1,NOSTRIN,LINC01354,CA12,MCM10,CDC45,LINC02188,SHCBP1,RHCG,ZWINT,KRT5,VGLL1,AURKA,NUF2,PGAP3,AGR3,CDCA2,TMEM45B,FERMT1,PRR11,MRPS30-DT,ANKRD30A,GRB7,FOXA1,IGF1R,DNALI1,TRH,SILC1,POLQ,LMOD1,AK5,CLDN19,ADAMTS9-AS2,TTK,PGR,CDH3,MAMDC2,USP44,SAMD5,ERBB2,CCNB1,ACE2,SKA3,ZP2,PCLAF,KIF4A,ACTG2,RERG,KRT7,ZNF552,SOSTDC1,SPINK8,TCAP,RAMP2-AS1,ANXA8,LRFN2,KCNK15,CDCA5,PPP1R1B,TBC1D9,BUB1,KLK5,ANXA8L1,OVCH2,IYD,UBE2C,LINC02303,MINDY1,CKAP2L,CENPE,TNS2,CPLX1,CDC25C,EGR1,RNU6-813P,CHODL,RRM2,ABCA12,MAPT,TUBA3E,STAC2,NSG1,DLGAP5,C5orf63,NCAPH,CRYAB,RAD17P1,ASPM,LMNB1,ELOVL2-AS1,TSPAN1,ABCC11,CLCA4,MEF2C-AS1,CMTM7,MND1,ZFP36L2,SCN4B,FOXCUT,SCN2B,CDKN3,TROAP,AUNIP,TPSG1,SLC39A6,LAMB3,TTC36,GRAMD2A,CDC25A,GABRP,MIA,MIEN1
0.0028676062,0.004906098,0.0019289502,0.02034588,0.010989011,0.015710164,0.03154596,0.008381872,0.15368392,0.0011071197,0.0,0.0001915596,5.451968e-05,0.0034033011,0.00037807185,0.010995079,0.0005047956,0.03166893,0.0007990515,0.006824313,0.010398938,0.02207993,0.0,0.009259259,0.0,0.018974373,0.03983089,0.058493394,0.008701884,0.016911764,0.0009053871,0.021445556,1.6199763e-06,0.006916692,0.050028946,0.00010283634,0.0142137995,0.09171943,0.016580395,0.0016542762,0.02887468,0.020062355,0.17609821,0.0048426148,0.004622413,0.011044047,0.00090620754,0.00020602626,0.021791575,0.03481148,0.06669545,0.012444236,0.28515205,8.5484695e-05,0.0044682752,0.012580308,0.0032390044,0.01819796,6.339225e-05,0.0006067249,0.11190346,0.13406003,0.00394922,0.007035003,0.006119567,0.0016302067,0.02374739,0.014635312,0.046563193,0.23157896,0.008322475,0.025316454,0.010351967,0.0075929915,0.0048337206,0.00043543166,0.009485666,0.013896767,0.002612127,0.00010579771,0.00795385,0.08117847,0.014422669,0.016218081,0.036099806,0.041813545,0.005458267,0.0,0.08174782,0.015561535,0.33011103,0.27528515,0.006653407,0.009107107,0.016659725,5.9530896e-05,0.04122939,0.0005030267,0.018098664,0.00016577184,0.0,0.011772697,0.0067573735,0.018918479,9.0296715e-05,0.009693268,0.0015434746,0.0060032015,0.0016599685,0.003593413,0.00064552575,0.00041691703,0.00038475072,0.0023051756,0.04300169,5.6810917e-05,0.0010405828,0.017748479,0.4020421,0.0051298495,0.006871036,0.21330723,0.0052308803,0.0011874489,0.00022246181,0.80236834,0.10351202,0.03782895,0.003472771,0.023722481,0.0012368857,0.010231081,0.00029545007,0.02324026,0.016838167,0.0061864494,0.0444643,0.0018770531,0.004488512,0.000700339,0.0,0.00026087606,0.2928789,0.0013492242,0.0,0.0132242665,0.005112027,0.015141092,0.029797263,0.008882194,9.487486e-06,0.002976855,0.0,7.9491256e-05,0.007215954,0.0,0.13536812,0.014876735,0.026610501,0.8379404,0.028252194,0.010649627,0.4555299,0.0,0.014638609,0.011085839,4.201063e-05,0.033482566,0.0,0.00031426104,0.026114168,0.009170429,0.10092638,0.032897573,0.6909847,0.0,0.0061873365,0.037052974,0.010416667,0.004936854,0.00011751572,0.00027901787,0.26984125,0.13597804,0.012171685,0.77161825,0.7615886,0.0011926058,0.28548387,0.034159828,0.0053050397,0.016498316,0.0032448717,0.0045427703,0.03714997,0.004787058,0.0027058823,0.019717766,0.00017272649,0.0007454342,0.016036216
1.0,0.007379329,0.07088892,0.09778739,0.19404647,0.17930427,0.0030640669,0.05966757,0.010644561,0.0074436134,0.03052422,0.48676765,0.005779086,0.07138424,0.0,0.12089567,0.31751642,0.17835633,0.018406304,0.11458498,0.12734634,0.255796,0.3464248,0.104423866,0.018849207,0.14054102,0.011201169,0.0023223185,0.0022237129,0.001617647,0.007243097,0.012268189,0.00020087705,0.072663695,0.0013619136,0.098612286,0.20595203,0.016536547,0.18529603,0.05945429,0.008933091,0.17812118,0.024362171,0.053835455,0.089638546,0.10080903,0.0018124151,7.358081e-06,0.0033497578,0.018101972,0.25807953,0.087344445,0.08151461,0.0010028012,0.00119154,0.09758148,0.0,0.012871727,0.00016481984,0.0009590167,0.0038398246,0.036063135,0.030458558,0.108442,0.14843874,0.0010571829,0.005480167,0.0018730762,0.1097561,0.021052632,0.0006725232,0.11734177,0.0824393,0.0814479,0.020237176,0.0020527493,0.15155987,0.16439779,0.00011115434,0.28142193,0.08111179,0.00055438955,0.16407907,0.24867724,0.004866395,0.0039710845,0.06015465,0.0006733251,0.024185747,0.11408407,0.0793938,0.03041825,0.038008906,0.068501286,0.2884215,0.00071437075,0.24062969,0.0004689232,0.18137752,0.0011704064,8.146418e-05,0.09389858,0.09186376,0.07469803,0.046584077,0.14075157,0.212142,0.0017342583,0.03796632,0.0007186826,0.17797144,0.13161089,0.3350079,0.0014561174,0.0017331835,0.0,0.24939299,0.2408722,0.029487442,0.06984076,0.0021141649,0.010763209,0.0976431,0.00018509394,0.005356196,0.018987343,0.012939002,0.009251645,0.17528825,0.2319035,0.0016565433,0.274828,0.0021666337,0.41732153,0.20634548,0.0011327303,0.0025294384,0.19941579,0.033535074,0.0042860745,0.050942846,0.0014203253,0.04765863,0.0008994828,0.02461258,0.0019768234,0.082785614,0.01943983,0.058068473,0.14351755,0.00016128726,0.00014884275,0.014018691,0.06287758,0.094069794,0.14995834,0.10177074,0.12680645,0.120415084,0.07136405,0.017398244,0.15903443,0.0033569008,0.0,0.0016991242,0.17214811,0.27017036,0.0770274,0.0011241697,0.00044209606,0.007553685,0.10397856,0.099951245,0.16161472,0.0016811982,0.01241465,0.13128896,0.30774194,0.0017361111,0.0029161884,0.32135653,0.00027901787,0.03174603,0.024575848,0.06310058,0.15751037,0.04537071,0.00029815146,0.006451613,0.07616839,0.12849984,0.11010101,0.00011588828,0.012736765,0.008165201,0.012380323,0.044705883,0.14247052,0.0006014583,0.0005590756,0.07110632
0.17469366,0.4962461,0.049831215,0.115844354,0.23522048,0.17329274,0.099233985,0.0913482,0.0078485245,0.005653377,0.03516921,0.17448132,0.011503653,0.22097936,0.0002520479,0.12917963,0.21100456,0.18340781,0.0032126086,0.033433847,0.15348133,0.3359461,0.02131032,0.14660494,0.0009920635,0.18425038,0.005415336,0.0066282838,0.1765095,0.0052941176,0.0027161613,0.22058964,4.049941e-06,0.039117735,0.0008114462,0.06311241,0.088392064,0.019425832,0.17324491,0.061507184,0.024668142,0.10600515,0.028198734,0.049525183,0.092738286,0.11275201,0.045310378,0.0043339096,0.0037061851,0.020779777,0.226542,0.23620567,0.037805606,0.001318437,0.00059577,0.13868614,0.00017047391,0.013759432,0.000621244,0.00013700238,0.008228196,0.018049262,0.06096508,0.078929305,0.21936294,0.013614677,0.010177453,0.044426367,0.101995565,0.03026316,0.0010087849,0.21177216,0.08055713,0.14883184,0.24896882,0.00021771586,0.20257168,0.11041784,5.557717e-05,0.070990264,0.07289572,0.0008711836,0.14210571,0.34195995,0.003981596,0.005535264,0.10529907,0.00011222085,0.0062076747,0.1822959,0.14650118,0.009885931,0.23217574,0.119184315,0.1570179,0.00065483985,0.3778111,3.4103505e-05,0.16163708,0.0008417208,0.00046163035,0.17432646,0.060542416,0.026203379,0.090594694,0.115655296,0.036443148,0.0065368195,0.006170278,0.2995969,0.014185428,0.012924427,0.2848804,0.003564669,0.12877084,6.249201e-05,0.0,0.32631844,0.023034511,0.008175697,0.004756871,0.006849315,0.1487494,0.0013611524,0.03860568,0.018987343,0.013863216,0.020148026,0.021141272,0.24551143,8.834898e-05,0.17516316,0.0,0.5301789,0.21429685,0.0018941978,0.059630167,0.0007539848,0.08679017,0.00086842035,0.011767286,9.109957e-05,0.018841784,0.008320216,0.08477666,0.14199044,0.040195134,0.0006578088,0.09399848,0.18346146,0.000977211,0.00037210688,0.009345794,0.114149444,0.113181144,0.0029158567,0.17945014,0.27599886,0.21041816,0.06341464,0.02697526,0.28363508,0.018715732,0.022382094,0.018821068,0.2846663,0.18272524,0.08420224,0.028513031,3.728521e-05,0.0025898349,0.095160834,0.6811312,0.26720297,0.0038716646,0.040347613,0.088926025,0.18681414,0.0017361111,0.06020666,0.0865993,0.00083705364,0.018518519,0.03280938,0.07078796,0.13908714,0.02139432,0.00029815146,0.04032258,0.051641095,0.10713233,0.19225588,0.0034766484,0.0750579,0.012874591,0.027401783,0.005411765,0.06959211,0.0005767831,0.0009317928,0.025975976
0.056039248,0.08430636,0.20045008,0.36876908,0.4449854,0.41840336,0.13551532,0.14433868,0.013293438,0.0001531123,0.0066357004,0.2684634,0.034729037,0.18622065,0.0,0.14489406,0.101968706,0.17262483,0.009600334,1.0,0.12656422,0.8398653,0.04191617,0.8806584,0.0,0.6983104,0.003669436,0.0027093715,0.049234103,0.0020588234,0.0016598763,0.026200667,0.0,0.15616354,0.0003684404,0.25395918,0.44640213,0.04911785,0.62010676,0.02704642,0.04174966,0.26094618,0.015729906,0.18377896,0.21573071,0.2708039,0.0,0.03868511,0.19862908,0.012532134,0.07526489,0.30100963,0.025581395,0.00028275707,0.00178731,0.2341821,0.00025571085,0.010652464,0.0,0.000254433,0.0005485464,0.017164495,0.055720773,0.5080645,0.6940217,0.010715851,0.002348643,0.0011252522,0.011086474,0.014473685,0.000420327,0.6370886,0.119141735,0.4341685,0.23459655,0.00261259,0.21184655,0.42153525,0.00027788585,0.028459584,0.2137051,0.0,0.33833885,1.0,0.005043355,0.0033503454,0.24914715,0.0,0.037407286,0.17051686,0.023949109,0.0015209125,0.002597997,0.3132053,0.33277804,5.9530896e-05,0.37293854,0.00011936227,0.19032912,0.00038870636,0.00010861891,0.43632558,0.40325084,0.031313933,0.083452225,0.23715311,0.04274567,0.026013874,0.023943955,0.002218542,0.08725894,0.042317078,0.26724783,0.050495923,0.061645124,0.00016759221,0.0003468609,0.33493915,0.015723914,0.002992412,0.0036997886,0.014677104,0.18927369,0.0064612026,0.002293068,0.009391589,0.012014788,0.0051398026,0.022187414,0.44430906,4.417449e-05,0.32086787,0.00029545007,0.64019394,0.47864044,0.00043187707,0.017049491,0.00045871802,0.04988871,2.801356e-05,0.00043853238,0.00011180402,0.016625103,0.0008994828,0.03281677,0.03824131,0.12639852,0.0013831219,0.080310345,0.40473714,0.0,7.4421376e-05,0.010514018,0.01764706,0.44813257,0.0049986113,0.17786579,1.0,0.6015617,0.17853057,0.0764565,0.5906993,0.011718818,0.0,0.00013070187,0.29728898,0.09805281,0.0099601885,0.00091977516,3.195875e-05,0.0036689327,0.25818285,0.22574355,0.59100705,0.00064425485,0.093730606,0.6013459,0.4792787,0.0,0.020068888,0.0035450575,0.00027901787,0.029100528,0.024326349,0.21044202,0.10107883,0.015492438,0.0,0.021774193,0.1276311,0.5789861,0.17441076,0.0063738553,0.01699081,0.01275601,0.0036315615,0.23600002,0.17340034,0.00037629702,9.3179275e-05,0.017812839
0.09360604,0.064326026,0.035042595,0.024796542,0.014744749,0.021320937,0.06044568,0.01335417,0.10257039,0.124115184,0.00464499,0.14680833,0.076218516,0.117749214,0.0069313175,0.017321015,0.23624434,0.027103167,0.02001378,0.19570968,0.056218088,0.022742327,0.067805566,0.018004114,0.001984127,0.038394157,0.069871545,0.037544146,0.16147646,0.013088235,0.10215784,0.057394203,0.00011420833,0.01552413,0.07876072,0.02428878,0.027095055,0.15214851,0.042866386,0.034998905,0.022444155,0.016809002,0.2954153,0.004172892,0.0060907085,0.12010401,0.02763933,0.00093447627,0.020520978,0.10014995,0.19495465,0.023244893,0.1799046,0.012770099,0.040810246,0.013320327,0.0005114217,0.06036396,0.0057813725,0.00043057892,0.16840374,0.13321064,0.003805321,0.012010981,0.034520637,0.0031255842,0.033663884,0.016381796,0.124168515,0.1013158,0.039090414,0.03873418,0.014304536,0.008884107,0.013663316,0.007091316,0.0341484,0.037719794,0.00066692603,0.11680067,0.020277947,0.084029615,0.016373971,0.02357948,0.10918421,0.017947985,0.00875597,0.019077545,0.05457917,0.008326564,0.19377573,0.053992394,0.07965079,0.012472778,0.029987507,0.026193595,0.051161923,0.002694177,0.041943554,0.032821395,0.00059740397,0.014829069,0.01963291,0.02341269,0.058178175,0.012481743,0.0335277,0.047491994,0.0051327976,0.013779958,0.047317035,0.011060563,0.13514642,0.015217046,0.14525951,0.00015338948,0.0013874436,0.04056795,0.32207474,0.15330769,0.21723044,0.28571427,0.019420395,0.013184384,0.08592159,0.21488363,0.09519409,0.3275082,0.012881346,0.029896826,0.001082275,0.016757805,0.0003939334,0.04012707,0.042485185,0.008512525,0.09653844,0.022888446,0.046228,0.0231392,0.0035813479,0.00021118538,0.057356607,0.008095345,0.01823154,0.011997273,0.009143225,0.0060552876,0.25402728,0.038281735,0.0024477714,0.006697924,0.16705607,0.0061208266,0.011764191,0.0009719522,0.15382107,0.024652876,0.061851434,0.31032822,0.05171588,0.01916933,0.15998109,0.3157474,0.014246504,0.009692425,0.0056924406,0.078281544,0.0030659172,0.042760808,0.08848602,0.01643623,0.12969284,0.034477808,0.022518238,0.0515208,0.018697498,0.02564875,0.02951389,0.02988519,0.013612238,0.039899554,0.16137566,0.08258483,0.016655989,0.33677855,0.4503873,0.0011926058,0.49758065,0.012129861,0.021072796,0.018855218,0.0060261907,0.021577474,0.18703732,0.009409046,0.117529415,0.019331144,0.0068998067,0.027860602,0.007836821
0.4389741,0.31714234,0.036489308,0.0827823,0.07177633,0.09971145,0.2488858,0.027702797,0.0061807125,0.008927625,0.00132714,0.3003065,0.05479228,0.54136515,0.00037807185,0.11467015,0.040383644,0.08577812,0.029248564,0.20930539,0.3089398,0.14567232,0.03434308,0.0946502,0.0009920635,0.10986727,0.0024462908,0.01245827,0.2951841,0.0033823529,0.0016598763,0.22881599,0.0,0.042268675,0.0009583837,0.15187182,0.08957655,0.10954694,0.0662407,0.10142905,0.065721355,0.040666938,0.010742376,0.035031684,0.02262263,0.05913702,0.0,0.012744196,0.019263582,0.011246787,0.41163185,0.03568913,0.023494337,0.00052605965,0.00059577,0.10205523,0.0,0.004882379,6.339225e-05,7.828708e-05,0.0038398246,0.018721687,0.030890252,0.049931366,0.055703755,0.023726862,0.0480167,0.4360798,0.19290465,0.015789475,0.0013870791,0.12493671,0.062864676,0.06188134,0.30046403,0.0009330679,0.07293423,0.07477784,0.0,0.14547186,0.03268945,0.00091078284,0.04835836,0.07464918,0.014422226,0.0076852404,0.067318626,0.0002244417,0.0022573364,0.046379976,0.18716478,0.005323194,0.25864854,0.029433116,0.09350271,0.00065483985,0.08114693,1.7051752e-05,0.08720975,0.00045158534,5.4309454e-05,0.04986416,0.03643503,0.046123423,0.070566885,0.07303147,0.63252443,0.0018676626,0.0028121178,0.040558696,0.0061163562,0.071893655,0.53157157,0.018942589,0.15814129,0.00040903862,0.0003468609,0.14300202,0.059015725,0.0061985683,0.0005285412,0.01369863,0.03102453,0.12217055,0.044475246,0.0139853,0.020332718,0.007504112,0.056520425,0.11926233,0.0,0.057329334,0.0,0.17187762,0.122622386,0.0005985665,0.078649394,0.16822296,0.20980115,0.00078437966,0.00014617747,0.000103522245,0.23469104,0.0017989656,0.055606198,0.25800955,0.043700524,0.00027145384,0.19653288,0.04835861,6.64124e-05,0.000595371,0.0,0.011287758,0.049243417,0.00041655096,0.19510718,0.08217625,0.10459262,0.1097561,0.16121309,0.15051472,0.015452359,0.0007993605,0.0015684224,0.049917012,0.0620497,0.19328307,0.0034747063,5.8591042e-05,0.002050286,0.03858634,0.49926865,0.077575065,0.0036753204,0.031036625,0.075241625,0.17437707,0.0,0.22481056,0.008275066,0.00027901787,0.013227513,0.01116517,0.055733506,0.2087665,0.079060614,0.0,0.005645161,0.03540849,0.058797523,0.037373737,0.11797427,0.036442976,0.018990023,0.116044894,0.0029411765,0.07133192,0.0006261335,0.0007454342,0.023101266
0.19593006,0.15259175,0.05867224,0.1406409,0.19710669,0.13497917,0.19916435,0.058673106,0.022956932,8.244508e-05,0.01128069,0.26495638,0.072293095,1.0,0.0,0.091977105,0.24381627,0.12512143,0.05196881,0.3501296,0.18295124,0.23509604,0.08647411,0.2860082,0.0,0.11773614,0.0008526491,0.011176158,0.2686833,0.0017647059,0.0037724462,0.08449834,0.0,0.065362744,0.00013377896,0.018221434,0.14347054,0.14065285,0.16321579,0.10065174,0.037821703,0.13894537,0.012277,0.04734429,0.011691985,0.0965712,0.00090620754,0.0028438983,0.11848241,0.018316196,0.36398512,0.13665178,0.048479427,1.6439366e-05,0.000297885,0.11456827,0.0,0.007545495,0.0,0.00029357654,0.004388371,0.012103624,0.018802764,0.088023335,0.08598776,0.010688272,0.0057411273,0.011215014,0.16851442,0.019736843,0.0005464251,0.27341774,0.0920384,0.079695664,0.21719517,0.00074645435,0.09591062,0.16742295,0.0,0.10696149,0.051306702,0.0017423672,0.113514885,0.107890494,0.004247036,0.006735633,0.044575848,0.0,0.0039503383,0.065901704,0.05569415,0.0121673,0.20625913,0.061505973,0.17721783,0.00011906179,0.11038231,5.1155257e-05,0.12782425,1.0003473e-05,5.4309454e-05,0.09044601,0.07478769,0.012404017,0.0382226,0.040366486,0.0005144916,0.002801494,0.007180456,0.00468706,0.008133624,0.014947701,0.4407704,0.030427903,0.49208358,0.07846156,0.0,0.22971602,0.028629774,0.0020305654,0.0,0.011741683,0.032347284,0.0027166097,0.004637473,0.011331156,0.012939002,0.0060649673,0.0062030875,0.12243074,0.00037548316,0.09349092,0.0,0.26667783,0.15403804,0.000488703,0.20870557,0.0012548838,0.08857453,0.00019609492,0.0016079522,0.00017805827,0.050706565,0.0002248707,0.1148587,0.09952283,0.034557298,0.00091633626,0.4314203,0.118065655,0.0,7.4421376e-05,0.10630841,0.00031796502,0.09949269,0.0,0.27590865,0.16761121,0.23076132,0.060102377,0.1481245,0.17962371,0.043290876,0.0007993605,0.0011763168,0.09667835,0.007940009,0.2390591,0.001226367,2.6632293e-05,0.0011870076,0.07498589,0.058020476,0.14566873,0.001810049,0.03289882,0.07533195,0.15053579,0.39930555,0.075510904,0.006473158,0.0,0.007936507,0.012599802,0.16816144,0.041026026,0.020902496,0.0,0.0048387097,0.05957902,0.1816976,0.09461279,0.017383242,0.101558074,0.00091477355,0.044569165,0.0035294117,0.14595012,4.6266025e-05,9.3179275e-05,0.015663281
0.14001751,0.19933729,0.029737983,0.04730417,0.049659204,0.076546974,0.24254875,0.020741582,0.052683216,0.02342618,0.026542801,0.16905871,0.018482173,0.26797992,0.00063011976,0.03900994,0.20696619,0.048183408,0.016684007,0.21782257,0.17633146,0.09764849,0.25290596,0.057098765,0.0,0.048994865,0.010734242,0.019038172,0.16512446,0.0060294117,0.010261053,0.15882073,1.700975e-05,0.027013525,0.00870002,0.049324576,0.053301748,0.32341552,0.05540278,0.038267594,0.035672,0.048122544,0.07692307,0.010938814,0.010042418,0.02876589,0.0031717264,0.014201096,0.13050194,0.04959297,0.22934864,0.050481334,0.1064997,0.020924024,0.0029788502,0.023411484,0.00017047391,0.020861074,0.0028906863,0.0001957177,0.06966539,0.08288505,0.009049629,0.020761838,0.030754747,0.08367066,0.022703549,0.10757647,0.29157427,0.05789474,0.00823841,0.07911392,0.028985508,0.025653243,0.14056459,0.0027992036,0.047639124,0.056437887,0.0003890402,0.10040203,0.028231796,0.013028154,0.030372445,0.07648953,0.019377101,0.018239856,0.025813054,0.0010099877,0.017978072,0.024649676,0.14631408,0.0243346,0.21526411,0.017422292,0.05331112,0.0014882723,0.09070465,7.673289e-05,0.058400437,0.010825187,0.00035301145,0.03169572,0.022555018,0.02902831,0.050493926,0.039038643,0.08184703,0.03548559,0.0028831034,0.17223385,0.15734689,0.023862367,0.28414387,0.022925256,0.17936108,5.1129828e-05,0.0013874436,0.05780933,0.09340413,0.06081009,0.062367864,0.07338552,0.026635403,0.11598841,0.047812175,0.121171914,0.048983365,0.04872533,0.030583376,0.07291413,0.00011043622,0.05415417,0.0011818003,0.08527002,0.060414713,0.0057545723,0.082879476,0.1419284,0.08763636,0.0042300476,0.007674317,0.00021532628,0.12191743,0.052844614,0.010938924,0.16257668,0.01460579,0.0021745032,0.25528237,0.034437977,0.002770346,0.009079408,0.028037382,0.024244834,0.01989854,0.00444321,0.26281452,0.050014168,0.08537964,0.24028908,0.054748602,0.061057862,0.16274144,0.110311754,0.006665795,0.026024057,0.015522928,0.40461987,0.0029637201,0.0024608239,0.013380813,0.031391084,0.3890785,0.058899585,0.008387584,0.043451276,0.0323819,0.09497784,0.2170139,0.3106659,0.025833873,0.0027901786,0.06613757,0.15818363,0.030749518,0.2867446,0.1434895,0.0011926058,0.20403226,0.022475917,0.04067197,0.04478114,0.014370147,0.05706444,0.08734394,0.120171666,0.05847059,0.039822154,0.003907937,0.001677227,0.010960153
0.076124005,0.08381832,0.01784279,0.09893184,0.061065517,0.10195576,0.23342618,0.027702797,0.03536741,0.089382246,0.02123424,0.12056466,0.040399086,0.338143,0.0066792695,0.068430565,0.044926807,0.060714975,0.012189636,0.11045866,0.12804085,0.10725326,0.13156042,0.060185183,0.0009920635,0.062089853,0.04297757,0.020271903,0.040164664,0.022941176,0.047985516,0.076462194,0.00014984781,0.02647556,0.04765821,0.01271872,0.05389399,0.18509866,0.06591718,0.022023797,0.033420157,0.059102617,0.15576445,0.011883296,0.025033535,0.032682676,0.0072496603,0.15939443,0.007055943,0.11439589,0.1067858,0.038741488,0.08115683,0.0353808,0.0125111705,0.04988395,0.0005966587,0.039502885,0.0030047924,0.000254433,0.13933077,0.08044309,0.009193528,0.03208648,0.08661541,0.107183024,0.03001044,0.0246946,0.2383592,0.09342106,0.1132361,0.05924051,0.041690197,0.042161085,0.024619749,0.010979099,0.06682125,0.046322554,0.0014450063,0.14853999,0.027182937,0.021541994,0.057775512,0.081090406,0.105645016,0.016091935,0.0384353,0.014252048,0.045146726,0.06290617,0.15217662,0.019771863,0.13622235,0.025671484,0.03769263,0.016787713,0.08639431,0.0002898798,0.06625752,0.027245173,0.0011676532,0.031582523,0.04584056,0.016435964,0.060616188,0.04222547,0.011147316,0.027614728,0.0024462696,0.14139299,0.16281773,0.021458963,0.23805074,0.008411519,0.16722879,0.0034001335,0.0020811656,0.06566937,0.13032469,0.19220905,0.32346722,0.11643836,0.036315538,0.121999696,0.09983401,0.09891793,0.05822551,0.15511924,0.018532623,0.09139654,8.834898e-05,0.08714059,0.0001969667,0.19729143,0.066105396,0.01574836,0.07466687,0.069419324,0.09368849,0.014903214,0.00087706477,0.00014907203,0.04377944,0.044524398,0.019143118,0.041445125,0.02237607,0.0041838363,0.1049661,0.032204445,0.00671714,0.02009377,0.17640187,0.0032591415,0.040146943,0.0008331019,0.23974836,0.04661377,0.07366691,0.21195424,0.06113328,0.092296764,0.09743606,0.007194245,0.0054894784,0.031249357,0.0041800574,0.23061556,0.008482371,0.0119525725,0.06863062,0.03929176,0.38956606,0.059617873,0.024954135,0.03414029,0.058892604,0.11270818,0.16145833,0.09370838,0.008960574,0.022600448,0.07142857,0.062188126,0.047085203,0.19385892,0.16869543,0.00029815146,0.13870968,0.03005708,0.04804008,0.036026936,0.0032448717,0.026680546,0.1518863,0.16688676,0.11223529,0.043301757,0.022966456,0.02049944,0.012286145
0.0005988575,0.0001431098,0.001125221,0.067141406,0.10001391,0.1324944,0.007938718,0.10441824,0.14470716,0.061056472,0.00066357,0.0016945656,0.0008177952,0.010930603,0.21020795,0.050205845,0.0,0.25315717,0.00017808772,0.00013225414,0.002390129,0.04664385,0.0,0.02366255,0.0625,0.0763726,0.021874508,0.18924475,0.0011302342,0.06279411,0.07499623,0.0020922492,0.0017844038,0.085152164,0.0067196516,4.268678e-05,0.12925674,0.0052867774,0.22614041,0.000996552,0.0056644334,0.0619493,0.040283903,0.048924148,0.0886053,0.064530626,0.039420027,2.9432324e-05,0.0006996538,0.0603042,0.0084365755,0.17703685,0.23625521,0.1209181,0.07298183,0.031988967,0.0023866347,0.16378163,0.029591499,0.08875798,0.05924301,0.12892836,0.014629701,0.05164722,0.050839484,0.00028191545,0.16466597,0.00018988633,0.024390243,0.02631579,0.087470055,0.16506329,0.14586863,0.066415615,0.0002577984,0.12416024,0.07040472,0.093968615,0.00805869,0.00010579771,0.0636308,0.009860214,0.14295411,0.020818956,0.014864625,0.026112141,0.067318626,0.04803052,0.03700419,0.07663993,0.008980916,0.010646388,0.002379737,0.09047713,0.26259893,0.06965115,0.08358321,0.0022337795,0.099874906,0.002813834,0.03872264,0.08869143,0.12254588,0.03834202,0.0001625341,0.120435536,0.00025724576,0.055629667,0.004362878,0.0009686591,0.0,0.055511273,2.1985754e-05,0.0008394331,0.013678096,2.840546e-06,0.0055497745,0.07352941,0.027363693,0.006091696,0.0005285412,0.020547945,0.06259019,0.000113903974,0.20377502,0.008472846,0.009242144,0.003700658,0.0131658735,0.17767487,0.0012589729,0.13370965,9.848335e-05,0.2987795,0.12176489,0.06914958,0.0019051514,0.29359007,0.0019499275,0.005266549,0.0,0.00055487925,0.0072042113,0.010568923,0.001823154,0.006543967,0.063681245,0.008310222,0.0030235825,0.071732804,0.05425893,0.0040931758,0.0,0.00023847376,0.1593195,0.0,0.037837837,0.060498726,0.047261894,0.044203553,0.04453312,0.10933617,0.018998845,0.0,0.06025356,0.037642673,0.00039910097,0.0014728829,0.0,0.044454623,0.0099277,0.05537528,0.03412969,0.11305848,0.057878625,0.0006207325,0.045388855,0.15832509,0.0,0.00021814008,5.8757865e-05,0.0,0.079365075,0.13660179,0.15118514,0.23416069,0.013156276,0.16845557,0.026612902,0.060381733,0.14824638,0.068350166,0.0010429946,0.0015108277,0.090054385,0.0,0.09317647,0.07983762,0.19361098,0.5193813,0.03435148
