,SLC44A4,PCAT29,SPDEF,BIRC5,SLC7A13,C5AR2,SPAG5,PTTG1,MLPH,ROPN1,KLK7,AURKA,MELK,FOXC1,ESR1,TPX2,GATA3,FABP7,GATA3-AS1,UBE2C,CCDC170,CT62,GTF2IP7,CNN1,ASF1B,KIFC1,LINC02188,BLACAT1,HJURP,AGR2,EGFR,CDCA8,POLR2F,MIA,TFF3,PRR15,RGMA,RRM2,FAT2,KIRREL3-AS1,SFRP1,KLHL29,CA12,IRX1,PADI2,CYP2B7P,KLK6,FGFBP1,STAC,BUB1,CKAP2L,PIK3C2G,ANXA9,NDC80,FAM171A1,CCNE1,SYNM,ERBB4,LINC01354,PIMREG,ART3,LINC00092,GTSE1,OCA2,CDCA2,CFAP61,PRR11,TTC6,CYP2T1P,SNHG26,OIP5,RERG,GREB1,ABCC8,RARA,E2F8,POTEKP,CNTNAP3,PSAT1,ASPM,SKA1,SGO1,OLAH,GRIA4,TBX19,KCNK5,STX19,NSG1,THSD4,KIF20A,TUBA3E,NEK5,MYBL2,SOX9-AS1,COL17A1,FSIP1,ARHGEF4,AURKB,VGLL1,FERMT1,HMMR,KIF15,ANKRD30A,FAM47E,TOP2A,KIF2C,RAD51,ZP2,MTFR2,CDKN3,NCAPH,E2F2,KCNMB1,NCAPG,KRT17,NEIL3,CLDN19,RNASE7,KIF14,ERBB2,LINC02303,STAC2,SPNS2,GFRA1,TPO,ARMT1,CCNB1,TSLP,CDC25C,GRB7,ACE2,BBOX1,TMEM86A,MAG,RGS22,CDC6,PGAP3,TRPV6,MRPS30-DT,TCAP,ADAMTS9-AS2,ORC6,NUSAP1,ACADSB,FZD9,ORMDL3,PNMT,CFAP99,CCNB2,MAD2L1,MAPT,TRIM29,GSDMB,SLC39A6,PCLAF,TFF1,FOXA1,TTK,CHST3,PDE1C,KIF4A,KIF18A,ATP13A5,LINC01843,NUF2,PGR,PARD6B,KNL1,KRT7,CEP55,ANXA8,LINC02130,SILC1,ABCC11,RAD54L,SRARP,PAK5,PLEKHD1,BCL11A,AR,SPINK8,EXO1,HID1,ECRG4,CDC45,CDH22,STARD3,KIF18B,S100B,MEMO1P1,MIEN1,UBE2T,CDK1,TMEM45B,DSC3,LINC01087,SIDT1,ULBP3,CCNA2,UGT2B28,C11orf91
132,0.00018426386,0.0049831215,0.009975834,0.06479144,0.00066357,0.011072423,0.18322203,0.50330293,0.010642957,0.11632011,0.05760653,0.16515735,0.16832104,0.14964439,0.00015778774,0.15415002,0.0069517433,0.00042200382,0.00038163777,0.21945246,0.00055326737,0.0028178936,0.0,0.0028705099,0.14931217,0.1821817,0.011608524,0.07748075,0.21602449,0.00013000066,0.0030957244,0.47901303,0.15241058,0.0463101,2.1089334e-05,0.00013951727,0.24335329,0.043318786,0.07216046,0.023809526,0.15727141,0.004987531,0.0017636808,0.18633096,0.0811603,0.00011037121,1.0,0.0030011672,0.22205016,0.11718263,0.11490507,0.42128134,0.079553016,0.69226855,0.19988073,0.07813375,0.062948845,0.0,0.11178707,0.23667738,0.07539046,0.013673656,0.15798047,0.08817396,0.059487455,0.0037697053,0.0068910536,0.00021159543,0.0018555311,0.14605264,0.2267658,0.0011624653,0.00049525267,0.0,0.009922044,0.03614084,0.0004971591,0.11190346,0.10028747,0.11055912,0.14968109,0.11582018,0.04457893,0.000621118,0.120281264,0.049428124,0.007928118,0.002050286,0.008022803,0.29472587,0.0006131835,0.025012383,0.20760977,0.03017957,0.00066546025,0.00077339524,0.21992904,0.37440082,0.036984738,0.34978655,0.14826043,0.13243866,0.00016138144,0.08461539,0.07461435,0.16738395,0.19922054,0.0019696672,0.29896906,0.05396004,0.13891684,0.051400617,0.032240786,0.13101266,0.073786445,0.057098765,0.0005285412,0.0033068783,0.17464304,0.021509146,0.0,0.19212535,0.04825533,6.6005077e-06,0.0031152647,0.0043355,0.19014543,0.008264463,0.43308485,0.08034236,0.013782441,0.03221979,0.0069982903,0.00044404974,0.0001625884,0.061300844,0.043606665,0.08075052,0.0037496483,0.0004389343,0.0058708414,0.47217658,0.11818282,0.014842575,0.09334354,0.0690798,0.0003429993,0.008720931,0.15011324,0.11819447,0.06595891,0.1459278,0.08984528,0.003926232,0.14194952,1.997998e-06,0.0004946795,0.12800625,0.36459514,0.0026543974,0.30924538,0.15960251,0.019280206,0.0,0.5766597,1.4237998e-05,0.008420247,0.051874854,0.33654085,0.114234984,0.02271194,0.0,0.003121748,0.0008030241,0.14721723,0.0021746007,0.0,0.00066438876,0.09187881,0.027301947,0.00058470987,0.27807644,0.04800609,0.0033659367,0.33965015,0.0051635113,0.0033735314,0.18046395,0.043432143,0.10674157,0.05186908,0.43625236,0.099537976,0.010375579,0.08227833,0.00077086146,0.0068909605,0.06678082,0.05754003,0.0,0.18055555
74,0.10717247,0.02989873,0.11710185,0.026668726,0.00066357,0.009261839,0.048606653,0.036623273,0.037353586,0.00037807185,0.011245243,0.03973285,0.12030203,0.00858774,0.0010604804,0.03595143,0.01104071,0.0,0.00021807873,0.079812825,0.00473351,0.003522367,0.02170621,0.034912113,0.045235466,0.038459275,0.010953685,0.00045310377,0.06356934,0.12578437,0.0020608164,0.05511439,0.00466563,9.3179275e-05,0.030638117,0.021366073,0.021289121,0.050265364,0.0006329865,0.0009920635,0.0007368809,0.025896797,0.013465228,0.00046235972,0.0494123,0.0004819543,0.009305982,0.0012226978,0.007122948,0.056721378,0.07820912,0.0004966476,0.023252498,0.011826043,0.14156231,0.028989112,0.00090847723,0.017457547,0.0038022813,0.026053121,5.8715308e-05,0.000911577,0.072549604,0.0,0.04103041,0.0109664155,0.0039697275,0.12727465,0.00027915073,0.005263158,0.09293681,0.007749769,0.005815681,0.0026611227,0.05884975,0.016286643,0.00021306818,0.0010970928,0.060898725,0.030259237,0.03826842,0.05061771,0.0009376065,0.0,0.02849741,0.0019358274,0.041754756,0.00097118807,0.0026140157,0.06404296,0.00020439448,0.021050025,0.032810062,0.005734118,0.000677135,0.0054782163,0.014753305,0.04508356,0.0038016618,0.0012006403,0.028150715,0.047309205,0.0068102963,0.028994083,0.10005019,0.029088533,0.09491059,0.010636202,0.051178206,0.028273277,0.1088924,0.03243533,0.0040702657,0.083291136,0.00045372648,0.021604938,0.0,0.0033068783,0.056645226,0.18274823,0.10066648,0.005587455,0.15646635,0.0042804293,0.020560747,0.00873886,0.07872289,0.0013774105,0.046503372,0.14251204,0.0011706239,0.1071559,0.39031374,0.0062166965,0.0013820014,0.11067408,0.1599596,0.086483665,0.00018748242,0.00037268008,0.010763209,0.14463489,0.048741445,0.0031275116,0.0073450655,0.30838016,0.0017935144,0.06395349,0.06268198,0.11541138,0.0014582999,0.047900595,0.022660265,0.0028502042,0.041130245,0.0017082882,0.16706973,0.032106783,0.016881369,0.002035038,0.06462426,0.09937132,0.07626393,0.0012406948,0.029951602,0.00017655114,0.0011077721,0.031631008,0.18039745,0.04979284,0.0015740949,0.0,0.23517169,0.0143369185,0.11938959,0.0011861458,0.0,0.0033219438,0.0019244514,0.056939244,0.0051162113,0.043906808,0.075555444,3.9599254e-05,0.14952102,0.0,0.114607,0.016829656,0.0003070396,0.08764045,0.08278645,0.06563088,0.030742284,0.1756131,0.00015486228,0.0,0.032873936,0.11643836,0.01759634,0.20111991,0.027777778
939,0.069168046,0.061083425,0.15564953,0.056703243,0.053085603,0.12270195,0.08350455,0.10899553,0.1644997,0.0012602395,0.0003899183,0.05139235,0.08840248,0.0038705305,0.47622907,0.06972026,0.46592194,8.099882e-06,0.045360375,0.046357036,0.20563103,0.10197253,0.3094397,0.005964696,0.11838538,0.16930313,0.0014287415,0.0018124151,0.13089442,0.055366695,0.0019063303,0.10937795,0.013219285,0.0023294818,0.03386947,0.03840711,0.016138528,0.033237025,0.0210468,0.0009920635,0.003680018,0.015729906,0.29892454,0.007061494,0.020347366,0.068025455,0.0007987423,0.00016673151,0.0020130072,0.082277164,0.15372626,0.020486714,0.1679981,0.13797049,0.03905784,0.008646967,0.007455604,0.16238163,0.009125475,0.08272712,7.828708e-05,0.0,0.123334326,0.000297885,0.09215244,0.041466758,0.0072569023,0.23688108,0.0033990706,0.015789475,0.09479554,0.09455794,0.12988354,0.18511435,0.057642575,0.026679074,0.022230113,0.021393308,0.00075650593,0.2142083,0.067716114,0.091798216,0.00034094782,0.004140787,0.11880088,0.0019196955,0.006871036,0.006042948,0.42683536,0.23829755,0.0030659172,0.33853394,0.046242252,0.013580807,0.018014126,0.05484661,0.0066913897,0.06205467,0.0004073209,0.0073372466,0.18853761,0.1469432,0.1105947,0.24792899,0.113054894,0.07397018,0.18844566,0.00029545007,0.1122975,0.027827326,0.19566154,0.05562257,0.015209941,0.19886076,0.0065034125,0.16306584,0.013742072,0.0026455026,0.31994352,0.057376884,0.00041655096,0.0013103088,0.01890058,0.050216664,0.08348909,0.24038273,0.15017468,0.024793388,0.14767483,0.0424397,0.00028713417,0.005293903,0.0148316035,0.0037004144,0.011056012,0.040195704,0.03810233,0.010319666,0.0052807545,9.109957e-05,0.023483366,0.07795257,0.19054979,0.039696682,0.00061208877,0.058842447,0.00032233668,0.13081396,0.08880621,0.2533484,0.47616407,0.013462104,0.012001983,0.03198456,0.31115198,0.0072187665,0.5133124,0.06283069,0.03478907,0.0111484695,0.18085438,0.06469276,0.011246786,0.024813896,0.1640946,0.043314833,0.013764657,0.15113871,0.19519243,0.115936674,0.0056217676,0.080139376,0.0006937218,0.031690072,0.15013465,0.16969793,0.020790022,0.006454062,0.007477869,0.6187719,0.026165767,0.3121266,0.15821542,0.00083158433,0.17659308,0.009466437,0.02509597,0.14373437,0.0012281584,0.083146065,0.017123943,0.17467044,0.06844029,0.03176985,0.003871557,0.026691077,0.06412647,0.011986301,0.117719516,0.0011199253,0.0
706,0.0024530126,0.001125221,0.0033301897,0.0890732,0.0,0.009958218,0.06828688,0.15076745,0.001970918,0.012602395,0.06867241,0.19102332,0.30779675,0.096255265,0.0019301478,0.095696285,0.03290692,0.0011801528,0.004470614,0.31828916,0.009835864,0.0031701303,0.0055527515,0.009040243,0.17356159,0.2689209,0.012025241,0.11418215,0.6903603,0.0004462709,0.006894886,0.24257892,0.03732504,0.0034476332,0.000253072,0.0017140693,0.20518984,0.07735497,0.053408235,0.040674604,0.024797358,0.12526377,0.001052576,0.022529528,0.18643954,0.00015819875,0.046796154,0.0051130997,0.13084546,0.17260544,0.1280816,0.016016886,0.0070375656,0.2755595,0.35951102,0.04286159,0.029944222,0.0017457546,0.15665399,0.114024706,0.04965358,0.100273475,0.25836542,0.077152215,0.25282168,0.0013708019,0.014650314,0.0016927634,0.001642063,0.077631585,0.2992565,0.0029061632,0.005999632,0.0018295218,0.009248813,0.10578563,7.1022725e-05,0.061985742,0.067656845,0.123114444,0.1871353,0.17484556,0.0046880324,0.019875776,0.350111,0.023633227,0.007928118,0.0441351,0.011471079,0.15710165,0.00030659174,0.018078256,0.25997898,0.15301041,0.042344287,0.0021912865,0.06118994,0.16077213,0.15394014,0.08737993,0.27154613,0.1304053,0.0013233278,0.027218936,0.049040638,0.17787427,0.29848692,0.0,0.22385861,0.07946842,0.23157594,0.37153193,0.09543702,0.2307595,0.022771807,0.22325101,0.04756871,0.022486772,0.12866783,0.01004469,0.0,0.021577483,0.14130434,0.0037061851,0.045482866,0.0081055,0.256479,0.073002756,0.14376996,0.014677932,0.001987852,0.025100403,0.026840035,0.0031083482,0.002032355,0.025406115,0.014552677,0.032487836,0.0016560947,0.00016563559,0.049902152,0.1892463,0.2153897,0.009697033,0.03488906,0.023096576,0.00014463825,0.023255814,0.26059526,0.20151329,0.0033686727,0.058076672,0.016763639,0.0046257526,0.16552417,0.000101897895,0.0017148888,0.1943242,0.05227208,0.015749425,0.21468662,0.13546948,0.017566409,0.0,0.32499316,0.0019021963,0.009221613,0.17356798,0.13159408,0.19887541,0.010793794,0.0,0.0020811656,0.00036234016,0.1548474,0.00047445833,0.056133058,0.0021829915,0.14119975,0.010376666,0.00021926619,0.36111107,0.007973247,0.007484259,0.4369013,0.018932873,0.025088213,0.19274506,0.008457545,0.10674157,0.009318203,0.097269304,0.080574736,0.0028297035,0.039962213,0.00077086146,0.06445075,0.11986301,0.18288463,0.0,0.18055555
88,0.15952644,0.09789423,0.14524637,0.04406436,0.00995355,0.19449861,0.0938744,0.15475035,0.22587346,0.00012602395,0.00011697549,0.08444646,0.1537287,0.008055543,0.3702067,0.07371657,0.3976457,3.7259455e-05,0.07458293,0.07355899,0.4632692,0.25554773,0.089853615,0.011724357,0.12315493,0.16177593,0.00047624717,0.005890349,0.14313534,0.16061483,0.001168396,0.15191907,0.006998445,0.0012113305,0.2119736,0.086560495,0.0047091143,0.081268825,0.010444277,0.0,0.0025242555,0.016689047,0.58519,0.0010508175,0.004936456,0.001736507,0.00016481984,0.0003890402,0.0037163207,0.13738832,0.21705864,0.0031040476,0.4603424,0.15119532,0.021049494,0.005785381,0.0024209144,0.1119399,0.0015209125,0.13703264,1.957177e-05,0.000911577,0.19840096,0.00119154,0.060948085,0.026730638,0.008185173,0.44699535,0.007257919,0.014473685,0.18215613,0.17951478,0.30414173,0.043492723,0.01710473,0.163642,0.021946022,0.015907845,0.00075650593,0.10708157,0.09390691,0.06743308,0.0,0.003726708,0.023316061,0.000758199,0.0010570824,0.004640121,0.7818687,0.16615903,0.011957077,0.04754829,0.021951929,0.009053871,0.010962582,0.013856665,0.0021767172,0.072418705,0.0,0.0068036285,0.20355132,0.17513894,0.1293795,0.14378698,0.13125485,0.0846142,0.19807427,0.0,0.08210604,0.07688191,0.18905331,0.03283742,0.01285347,0.16468355,0.0023705564,0.17644033,0.006871036,0.0046296297,0.08237879,0.024625538,0.0040266593,0.0012730235,0.020492937,0.08858211,0.051713392,0.07442734,0.18778943,0.017906336,0.26233584,0.023028532,0.00013252346,0.0012778386,0.044017658,0.00606868,0.20982033,0.030346636,0.023421248,0.00062543433,0.3247508,0.00018634004,0.007827789,0.13148625,0.28565907,0.10213335,0.00030604439,0.052106876,9.9180514e-05,0.25872093,0.20519249,0.21821186,0.0451198,0.0050173723,0.0026743547,0.04630965,0.24979103,0.09050331,0.43032715,0.08321308,0.015855039,0.003981596,0.20572186,0.16406408,0.0007497858,0.22456576,0.0799927,0.01170648,0.08492723,0.25983435,0.13570145,0.13051198,0.0015740949,0.006968641,0.0,0.087784246,0.13689408,0.15771785,0.011434511,0.15062642,0.0015395612,0.1978067,0.0005116211,0.11290322,0.13283193,0.0023363559,0.20512286,0.0017211704,0.015487223,0.088810556,0.0010885949,0.053932585,0.012871447,0.107062146,0.11832351,0.006131024,0.001757687,0.023029486,0.07811107,0.015410959,0.07941815,0.000354643,0.0
439,0.06795881,0.0049831215,0.22048509,0.006937647,0.01592568,0.0827298,0.019487606,0.025548864,0.130456,0.0,0.0046478263,0.1355558,0.03189955,0.01751415,0.0863576,0.016031357,0.2972283,0.0,0.0028350234,0.014213243,0.18472981,0.063578725,0.026754165,0.014352551,0.021588512,0.023757719,0.00017859269,0.0031717264,0.036027264,0.017132921,0.0016723512,0.03942144,0.00622084,0.00018635855,0.005654285,0.090865605,0.008633376,0.02342165,0.00621118,0.0,0.00210976,0.054287355,1.0,0.0012609811,0.018437712,0.00021706338,0.0014580216,0.015561608,0.0032517808,0.022283398,0.032445453,0.0033523713,0.07075606,0.029628688,0.050268337,0.014276828,0.089309916,0.32724965,0.006844106,0.021992896,3.914354e-05,0.000911577,0.034350015,0.00357462,0.013411234,0.012337217,0.0032489516,0.04993652,0.0025944598,0.021052632,0.026022306,0.0445827,0.21455759,0.023035344,0.01133351,0.023887077,0.024005681,0.010970928,0.0047407704,0.016349021,0.018184286,0.013898421,8.5236956e-05,0.001242236,0.036639526,0.001839036,0.005285412,0.002050286,0.36117908,0.032061562,0.0023505366,0.05398712,0.00833847,0.0009053871,0.0036308446,0.001288992,0.03910029,0.016064256,0.00035301145,0.0864461,0.03277032,0.0314491,8.069072e-05,0.26923078,0.008956591,0.014409775,0.021320496,0.0003939334,0.023195878,0.014448805,0.029162476,0.012598846,0.011353899,0.030759495,0.014772413,0.036522634,0.004756871,0.00066137564,0.02134003,0.013649667,0.00027770063,0.00014914083,0.14511216,0.04761936,0.119626164,0.016580459,0.042083032,0.006887052,0.045793395,0.011649152,0.0002429597,0.0012778386,0.023022786,0.006364713,0.003170474,0.0041250964,0.014535556,0.0030229324,0.006561884,0.00010766314,0.01663405,0.056351256,0.02213513,0.034708392,0.041009948,0.0120418435,0.00012397565,0.13081396,0.034697507,0.047399547,0.022880724,0.014863671,0.0019046626,0.062440462,0.1904364,0.001988008,0.19998242,0.015873017,0.024490373,0.007963192,0.028453384,0.029203001,0.010068552,0.034739453,0.014245274,0.0016886264,0.024659714,0.023349436,0.037625425,0.0282628,0.021362716,0.094076656,0.0003468609,0.0019390094,0.036804307,0.07330381,0.002079002,0.07611997,0.0012096552,0.009907188,0.00043853238,0.025238948,0.06540443,0.00039599254,0.04060808,0.0068846815,0.010298965,0.02012736,0.004410205,0.0764045,0.0064434926,0.04020716,0.017363932,0.04463214,0.0055982717,0.01493544,0.13729225,0.030821918,0.017772302,7.4661686e-05,0.06944445
567,0.06931776,0.034399614,0.32601967,0.08823176,0.01061712,0.10724234,0.05993964,0.28531182,0.1564471,0.0016383114,0.00017936241,0.046298392,0.07856113,0.003677004,0.08203128,0.053027976,0.15255298,9.719857e-06,0.10293316,0.113574736,0.0720477,0.02131032,0.030287735,0.034203805,0.10367507,0.164187,0.0015478033,0.0013593113,0.08401725,0.0736638,0.0007019375,0.08791831,0.00933126,0.0026090196,0.027568446,0.041217387,0.02487001,0.06387164,0.0040748506,0.0009920635,0.0019321191,0.018223671,0.090584904,0.011643059,0.014952593,0.00095655053,0.00030428276,0.0,0.0046454007,0.05718886,0.04392179,0.0036006952,0.23903947,0.16263987,0.016398331,0.010046656,0.0042226426,0.018700736,0.015969582,0.052106243,0.000117430616,0.004557885,0.048563816,0.0,0.037710797,0.026730638,0.0034619083,0.1064325,0.001379333,0.023684211,0.22118959,0.018158138,0.034412984,0.075675674,0.039855327,0.0071351016,0.01853693,0.00603401,0.0022190842,0.032472227,0.096620984,0.042553194,0.0005966587,0.0060041407,0.044411547,0.0027262904,0.011627907,0.007122046,0.049165737,0.07189804,0.24527338,0.049777117,0.10649676,0.0067904033,0.009619987,0.07173241,0.018784262,0.11698407,0.00019008308,0.002801494,0.06236466,0.0787583,0.012975067,0.14674556,0.019716632,0.079964645,0.23108666,0.0001969667,0.07511046,0.08847663,0.10357708,0.055019435,0.017994858,0.13531646,0.019023633,0.0946502,0.005285412,0.007936507,0.05209478,0.03117638,0.0016662038,0.0005006871,0.02270839,0.04381087,0.033021808,0.04992988,0.1317735,0.019283747,0.1483848,0.03156307,0.00017669795,0.004381161,0.017416202,0.005328597,0.07064466,0.026237529,0.03838482,0.014801946,0.046058178,0.00023603073,0.008806262,0.046724584,0.09869728,0.013104099,0.005661821,0.044616457,5.372278e-05,0.18023255,0.13838564,0.12454339,0.18241873,0.006395383,0.004500744,0.013674946,0.59956527,0.003878114,0.107158564,0.03156566,0.02576444,0.0028313573,0.10141877,0.048874468,0.003748929,0.14019851,0.06839558,0.022268226,0.008255259,0.04784909,0.05986534,0.07857355,0.007420733,0.07665505,0.0006937218,0.0064927437,0.14474866,0.032223627,0.00935551,0.021165527,0.0020344201,0.081544705,0.0033620817,0.1427718,0.10742464,0.0037223299,0.14369012,0.0017211704,0.03235488,0.078917444,0.013370178,0.0247191,0.01942889,0.19387947,0.07623375,0.0077173724,0.0008052839,0.019849682,0.03441427,0.006849315,0.06674878,7.4661686e-05,0.027777778
243,0.011562557,0.009484005,0.11315278,0.026033347,0.02455209,0.26601672,0.052459225,0.059160672,0.095911756,0.0002520479,0.020384928,0.059938874,0.025112413,0.014103246,0.09029495,0.029926222,0.25225967,2.4299643e-06,0.07616399,0.06328173,0.054834943,0.008982036,0.014639072,0.0072881132,0.039512,0.058747426,0.0013096797,0.024467604,0.085964665,0.042816784,0.0014773685,0.09113254,0.00622084,0.0008386135,0.025211127,0.024814144,0.013195331,0.029712506,0.008426633,0.0,0.0030001577,0.0184155,0.23446748,0.0038249758,0.008727119,0.0043191933,0.004665669,5.557717e-05,0.0068132547,0.054124244,0.06843298,0.006580581,0.12824537,0.057731435,0.058199164,0.0039191293,0.0023701612,0.007009469,0.00608365,0.032481812,0.00013700238,0.003646308,0.04560261,0.00119154,0.023635639,0.02741604,0.0028558013,0.03554803,0.012791671,0.007894738,0.09293681,0.054861907,0.18371043,0.021455301,0.045984056,0.022956412,0.0640625,0.05430609,0.0005799879,0.047737334,0.05577419,0.034145504,0.00025571085,0.008281574,0.04774241,0.005355789,0.0010570824,0.0023740153,0.040697996,0.13505933,0.0018395503,0.08098068,0.028912738,0.009657462,0.0074251355,0.004575922,0.006933247,0.032905817,0.0008146418,0.0326841,0.07319186,0.034566898,8.069072e-05,0.14497042,0.050761364,0.033853367,0.05066483,0.0,0.027614139,0.012754192,0.07139779,0.021310816,0.011996573,0.07810126,0.006750003,0.052469134,0.0042283298,0.0013227513,0.0786129,0.029873494,0.0,0.001544673,0.038285792,0.052460834,0.037383176,0.09521512,0.07352344,0.006887052,0.082357116,0.025897903,8.834898e-05,0.010131435,0.012922979,0.0016281824,0.0068287128,0.012711052,0.031331055,0.0031271714,0.0019998124,0.00045549788,0.01663405,0.066917114,0.08975492,0.016825663,0.00076511095,0.047573317,0.00050416763,0.13372093,0.05483662,0.0803618,0.12135972,0.010388081,0.011558431,0.08014794,0.11804046,0.009862118,0.14635916,0.014430014,0.020208096,0.0066359937,0.07405675,0.024741432,0.0066409595,0.011166253,0.06319058,0.00025058872,0.04727476,0.064412236,0.2030328,0.031962123,0.011693276,0.024390245,0.0003468609,0.014180231,0.06530521,0.006919184,0.017671518,0.039578587,0.002859185,0.0096543925,0.00029235493,0.056302268,0.11519558,0.0016631687,0.090379015,0.06798623,0.025406178,0.09586082,0.0032936973,0.03483146,0.011141442,0.06741996,0.031427704,0.0044589266,0.0016337971,0.078820586,0.024118362,0.02568493,0.04164467,0.0,0.027777778
673,0.025543578,0.017521298,0.10404633,0.083887145,0.036496352,0.07423399,0.20964426,0.19691083,0.02691085,0.0,7.798366e-06,0.2151913,0.24128278,0.0048139724,0.23164341,0.13894866,0.15908432,0.0,0.028677352,0.29935274,0.10401426,0.08242339,0.017667845,0.0005405506,0.101265185,0.21205527,0.0,0.0040779337,0.14605647,0.08107384,0.00015148651,0.18188693,0.003888025,0.0005590756,0.0027509865,0.030833317,0.014765035,0.14046843,0.00059342483,0.0,6.140674e-05,0.005754844,0.14394242,8.40654e-05,0.011868501,0.033302676,6.339225e-05,0.0,0.0024775472,0.18834406,0.21790875,0.008070524,0.0913457,0.1309766,0.0038163387,0.008273717,0.005537144,0.022932867,0.0015209125,0.10150567,0.0003131483,0.010938924,0.16790052,0.0,0.12149782,0.00719671,0.017893806,0.10844266,0.027504556,0.017105265,0.47397768,0.08347147,0.024706034,0.00981289,0.012879621,0.21839616,0.008664773,0.0005485464,0.00764071,0.17947792,0.069480255,0.23198351,8.5236956e-05,0.0,0.08697261,0.0063398345,0.0021141649,0.0010790979,0.09976362,0.23092338,0.0013285641,0.015106488,0.12971759,0.0051305266,0.0001984706,0.018303687,0.001048049,0.20779894,0.00010861891,0.00026680896,0.259564,0.17025891,6.455257e-05,0.050887574,0.14208108,0.08980172,0.25011462,0.00029545007,0.2853461,0.0915091,0.30742708,0.059174374,0.009747215,0.2943038,0.00044715073,0.09876543,0.0010570824,0.0013227513,0.34002826,0.009532157,0.0,4.2611668e-05,0.0063001933,0.080248974,0.039252333,0.19646978,0.15391178,0.0013774105,0.18388356,0.016039042,0.0016565433,9.127419e-05,0.038490597,0.001776199,0.0129257785,0.061812486,0.014098976,0.0094510075,0.045245755,7.867691e-05,0.0,0.36980513,0.2771031,0.036647797,0.0010711553,0.016137678,5.372278e-05,0.0029069767,0.27086702,0.9644286,0.003951993,0.0019551262,0.010801785,0.019153839,0.6609262,0.00011788188,0.1756112,0.14941077,0.028171007,0.0003539197,0.4787184,0.21456094,0.0,0.026054591,0.33540314,0.0037218123,0.03796476,0.14492753,0.0016503304,0.17246227,0.0006746121,0.017421603,0.0,0.0073936977,0.1018851,0.018227108,0.001039501,0.016704632,0.0039588716,0.063451745,0.00014617747,0.30256867,0.06021587,0.0,0.20199916,0.0,0.011547559,0.22276552,0.00083738065,0.04494382,0.005941066,0.40254235,0.45250306,0.0045875493,3.0972456e-05,0.016766237,0.07920551,0.015410959,0.61024106,3.7330843e-05,0.013888889
619,0.35939515,0.04886674,0.28548273,0.027819276,0.05109489,0.03433148,0.031751636,0.027588887,0.08688933,0.0,0.00030413628,0.07844692,0.023330789,0.0040398664,0.05430467,0.041131265,0.16595098,4.8599286e-06,0.025133573,0.04198373,0.0922727,0.042268403,0.031297326,0.0066916435,0.022090571,0.054513376,0.00053577806,0.0027186226,0.032132424,0.18848737,0.0011863944,0.04736245,0.00155521,0.0008386135,0.07129367,0.07312698,0.018983617,0.03790906,0.0077540847,0.0,0.0014715686,0.01112603,0.24462712,0.0014711445,0.025006922,0.05966668,0.00021553363,0.0,0.0043357075,0.034126323,0.05355625,0.0032282094,0.28516406,0.02466938,0.041621942,0.0013374806,0.0027914105,0.0016928529,0.027376425,0.022331247,0.0,0.000911577,0.056855198,0.000297885,0.019652104,0.016449623,0.0029104056,0.17033432,0.091118075,0.014473685,0.05669145,0.12454525,0.004853476,0.015717257,0.080927104,0.061268806,0.15312499,0.010970928,0.0005043373,0.0365369,0.022391098,0.02487989,8.5236956e-05,0.0020703934,0.052183565,0.009727533,0.0031712474,0.0029135642,0.19079532,0.06500481,0.0007153807,0.07379891,0.027027518,0.006941301,0.0073434124,0.016950246,0.0060464363,0.037569635,0.0050236243,0.0037353253,0.033636495,0.016809002,0.027079804,0.1443787,0.03442,0.019059328,0.048601557,9.848335e-05,0.04970545,0.01890831,0.055882778,0.01434124,0.012317909,0.05544304,0.0024428896,0.046810698,0.0,0.007275132,0.06762906,0.06322647,0.0,0.00023969063,0.1763362,0.084156476,0.107165106,0.05313438,0.044804618,0.011019284,0.041178558,0.054849114,6.626173e-05,0.0013691129,0.02346018,0.039668445,0.0015445899,0.009193528,0.040396515,0.004204308,0.0004999531,0.0007329375,0.01663405,0.050716132,0.062872596,0.054303385,0.009487376,0.058654852,0.0003636619,0.116279066,0.025558073,0.04374674,0.07443163,0.003874919,0.018329116,0.3405514,0.07289751,0.0067472393,0.30006155,0.0115440115,0.024278028,0.007255353,0.061272215,0.025552627,0.025385603,0.16997519,0.03159529,0.0005438915,0.04947263,0.05728088,0.30952922,0.027153004,0.0042725434,0.0034843206,0.0003468609,0.0075210063,0.022890486,0.26933417,0.002079002,0.02192483,0.0010996866,0.30033347,0.0049700337,0.054211468,0.26554486,0.00091078284,0.029987507,0.006024096,0.048935592,0.06959291,0.0008652934,0.05955056,0.020925812,0.05141243,0.022034932,0.1012262,0.0013008432,0.24214685,0.07470612,0.020547945,0.023285823,1.8665422e-05,0.0
